id,question,options,explanation,image_paths,img_type,answer,topic_difficulty,question_type,subfield
test_Finance_60,"It is the year 2021 and Pork Barrels Inc. is considering construction of a new barrel plant in Spain. The forecasted cash flows in millions of euros are as follows: <image 1> The spot exchange rate is $1.2 = $ \EUR $1. The interest rate in the United States is 8%, and the euro interest rate is 6%. You can assume that pork barrel production is effectively risk-free. Calculate the NPV of the euro cash flows from the project. What is the NPV in dollars?","['5.94 million', '6.94 million', '7.94 million', '8.94 million']",?,MMMU_Finance_images/test\test_Finance_60_image_1.png,['Tables'],?,Medium,multiple-choice,Corporate Finance
test_Finance_61,"Calculate the net present value of the following project for discount rates of 0, 50, and 100%: <image 1>","['0%: $15,750; 50%: $4,250; 100%: $0', '0%: $15,750; 50%: $0; 100%: $4,250', '0%: $3,750; 50%: $4,250; 100%: $15,750', '0%: $98,750; 50%: $4,250; 100%: $0']",?,MMMU_Finance_images/test\test_Finance_61_image_1.png,['Tables'],?,Medium,multiple-choice,Corporate Finance
test_Finance_62,"Nicholson Roofing Materials, Inc., is considering two mutually exclusive projects, each with an initial investment of $150,000. The company's board of directors has set a maximum 4-year payback requirement and has set its cost of capital at 9%. The cash inflows associated with the two projects are shown in the following table. <image 1> Calculate the payback period for each project.","['A: 3.33 years; B: 3.5 years', 'A: 3.33 years; B: 2.5 years', 'A: 2.67 years; B: 3.5 years', 'A: 2.67 years; B: 2.5 years']",?,MMMU_Finance_images/test\test_Finance_62_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Finance
test_Finance_63,"The relationship between financial leverage and profitability  Pelican Paper, Inc., and Timberland Forest, Inc., are rivals in the manufacture of craft papers. Some financial statement values for each company follow. Use them in a ratio analysis that compares the firms' financial leverage and profitability. <image 1> Calculate the operating profit margin for the two companies","['Pelican Paper: 5%;  Timberland Forest: 15%', 'Pelican Paper: 25%;  Timberland Forest: 25%', 'Pelican Paper: 15%;  Timberland Forest: 5%', 'Pelican Paper: 15%;  Timberland Forest: 15%']",?,MMMU_Finance_images/test\test_Finance_63_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Finance
test_Finance_64,"Ratio proficiency  McDougal Printing, Inc., had sales totaling $40,000,000 in fiscal year 2015. Some ratios for the company are listed below. Use this information to determine the dollar values of various income statement and balance sheet accounts as requested. <image 1> Calculate values for the total common stock equity.","['$16,000,000', '$6,816,438.36', '$3,200,000', '$20,000,000']",?,MMMU_Finance_images/test\test_Finance_64_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Finance
test_Finance_65,"Ross Textiles wishes to measure its cost of common stock equity. The firm's stock is currently selling for $57.50. The firm expects to pay a $3.40 dividend at the end of the year (2016). The dividends for the past 5 years are shown in the following table. <image 1> After underpricing and flotation costs, the firm expects to net $52 per share on a new issue. Determine the growth rate (%) of dividends from 2011 to 2015.",[],?,MMMU_Finance_images/test\test_Finance_65_image_1.png,['Tables'],?,Medium,open,Managerial Finance
test_Finance_66,"As financial manager of Corton Inc., you are investigating a possible acquisition of Denham. You have the basic data given in the following table. You estimate that investors expect a steady growth of about 6% in Denham's earnings and dividends. Under new management, this growth rate would be increased to 8% per year without the need for additional capital. <image 1> What is the gain from the acquisition?","['$2,000,000', '$12,000,000', '$22,000,000', '$32,000,000']",?,MMMU_Finance_images/test\test_Finance_66_image_1.png,['Tables'],?,Medium,multiple-choice,Corporate Finance
test_Finance_67,"The Borstal Company has to choose between two machines that do the same job but have different lives. The two machines have the following costs: <image 1> These costs are expressed in real terms. Suppose you are Borstal's financial manager. If you had to buy one or the other machine and rent it to the production manager for that machine's economic life, what annual rental payment would you have to charge? Assume a 6% real discount rate and ignore taxes.","['Machine A: $20,518.13; Machine B: $19,149.5', 'Machine A: $24,964.46; Machine B: $19,149.5', 'Machine A: $24,964.46; Machine B: $22,430.3', 'Machine A: $20,518.13; Machine B: $22,430.3']",?,MMMU_Finance_images/test\test_Finance_67_image_1.png,['Tables'],?,Hard,multiple-choice,Corporate Finance
test_Finance_68,Consider the following two mutually exclusive projects: <image 1> What is the approximate IRR for each project?,"['Project A: 13%; Project B: 11%', 'Project A: 10%; Project B: 9%', 'Project A: 11%; Project B: 10%', 'Project A: 9%; Project B: 8%']",?,MMMU_Finance_images/test\test_Finance_68_image_1.png,['Tables'],?,Medium,multiple-choice,Corporate Finance
test_Finance_69,"For case C shown in the following table, determine the amount of the equal, annual, end-of-year deposits necessary to accumulate the given sum at the end of the specified period, assuming the stated annual interest rate. <image 1>","['$2,623', '$790', '$1,482', '$2,439']",?,MMMU_Finance_images/test\test_Finance_69_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Finance
test_Finance_70,Payback Consider the following projects: <image 1> Which project(s) would a firm using the payback rule accept if the cutoff period is three years?,"['A, B, and C', 'A and B', 'A and C', 'B and C']",?,MMMU_Finance_images/test\test_Finance_70_image_1.png,['Tables'],?,Hard,multiple-choice,Corporate Finance
test_Finance_71,Consider the mixed streams of cash flows shown in the following table. <image 1>. Find the present value of stream B using a 15% discount rate.,"['$91,273', '$26,035', '$109,856', '$52,411']",?,MMMU_Finance_images/test\test_Finance_71_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Finance
test_Finance_72,IRR rule Plot the NPVs for the following projects for discount rates from 0% to 30%: <image 1> Which one of these projects has no IRR?,"['A', 'B', 'C', 'D']",?,MMMU_Finance_images/test\test_Finance_72_image_1.png,['Tables'],?,Medium,multiple-choice,Corporate Finance
test_Finance_73,"Micro-Pub, Inc., is considering the purchase of one of two microfilm cameras, R and S. Both should provide benefits over a 10-year period, and each requires an initial investment of $4,000. Management has constructed the accompanying table of estimates of rates of return and probabilities for pessimistic, most likely, and optimistic results. <image 1> Determine the range for the rate of return for each of the two cameras.","['Expansion A: 25% to 30%; Expansion B: 15% to 35%', 'Expansion A: 20% to 30%; Expansion B: 25% to 35%', 'Expansion A: 25% to 30%; Expansion B: 25% to 35%', 'Expansion A: 20% to 30%; Expansion B: 15% to 35%']",?,MMMU_Finance_images/test\test_Finance_73_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Finance
test_Finance_74,"The administrator of a large pension fund wants to evaluate the performance of four portfolio managers. Each portfolio manager invests only in U.S. common stocks. Assume that during the most recent 5-year period, the average annual total rate of return including dividends on the S&P 500 was 14%, and the average nominal rate of return on government Treasury bills was 8%. The following table shows risk and return measures for each portfolio. <image 1> What is the Sharpe performance measure for portfolio Q?","['8.812', '0.711', '5.088', '0.888']",?,MMMU_Finance_images/test\test_Finance_74_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Marketing
test_Finance_75,"Reynolds Construction needs a piece of equipment that costs $200. Reynolds can either lease the equipment or borrow $200 from a local bank and buy the equipment. If the equipment is leased, the lease would not have to be capitalized. Reynolds's balance sheet prior to the acquisition of the equipment is as follows: <image 1> (1): What is Reynolds's current debt ratio? (2) What would be the company's debt ratio if it purchased the equipment? (3) What would be the debt ratio if the equipment were leased?","['(1): 40%; (2): 60%; (3): 60%', '(1): 50%; (2): 50%; (3): 40%', '(1): 50%; (2): 60%; (3): 50%', '(1): 40%; (2): 50%; (3): 50%']",?,MMMU_Finance_images/test\test_Finance_75_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Management
test_Finance_76,"The following question illustrates the APT. Imagine that there are only two pervasive macroeconomic factors. Investments X, Y, and Z have the following sensitivities to these two factors: <image 1>. We assume that the expected risk premium is 4% on factor 1 and 8% on factor 2. Treasury bills obviously offer zero risk premium. Suppose you buy $160 of X and $20 of Y and sell $80 of Z. What is your portfolio's sensitivity now to each of the two factors? And what is the expected risk premium?","['Sentivity of b1: 0; Sensitivity of b2: 0; Expected Risk Premium: 0%', 'Sentivity of b1: 0; Sensitivity of b2: 1; Expected Risk Premium: 8%', 'Sentivity of b1: 1; Sensitivity of b2: 0; Expected Risk Premium: 4%', 'Sentivity of b1: 1; Sensitivity of b2: 1; Expected Risk Premium: 12%']",?,MMMU_Finance_images/test\test_Finance_76_image_1.png,['Tables'],?,Hard,multiple-choice,Corporate Finance
test_Finance_77,"Mike is searching for a stock to include in his current stock portfolio. He is interested in Hi-Tech, Inc.; he has been impressed with the company's computer products and believes that Hi-Tech is an innovative market player. However, Mike realizes that any time you consider a technology stock, risk is a major concern. The rule he follows is to include only securities with a coefficient of variation of returns below 0.90. Mike has obtained the following price information for the period 2012 through 2015. Hi-Tech stock, being growth-oriented, did not pay any dividends during these 4 years. <image 1> Calculate the standard deviation of returns over the past 4 years. (Hint: Treat these data as a sample.)","['52.25%', '62.25%', '72.25%', '86.59%']",?,MMMU_Finance_images/test\test_Finance_77_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Finance
test_Finance_78,"For case E in the following table, calculate the future value ($) of the single cash flow deposited today at the end of the deposit period if the interest is compounded annually at the rate specified. <image 1>",[],?,MMMU_Finance_images/test\test_Finance_78_image_1.png,['Tables'],?,Medium,open,Managerial Finance
test_Finance_79,"For case C accompanying table, answer the questions that follow. <image 1> Calculate the future value of the annuity, assuming that it is an ordinary annuity.","['$126,827', '$223,248', '$36,216', '$4,058']",?,MMMU_Finance_images/test\test_Finance_79_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Finance
test_Finance_80,"For case D, determine the number of years it will take for the initial deposit to grow to equal the future amount at the given interest rate. <image 1>",[],?,MMMU_Finance_images/test\test_Finance_80_image_1.png,['Tables'],?,Easy,open,Managerial Finance
test_Finance_81,"As part of your personal budgeting process, you have determined that in each of the next 5 years you will have budget shortfalls. In other words, you will need the amounts shown in the following table at the end of the given year to balance your budget, that is, to make inflows equal outflows. You expect to be able to earn 8% on your investments during the next 5 years and wish to fund the budget shortfalls over the next 5 years with a single amount. <image 1> How large must the single deposit today into an account paying 8% annual interest be to provide for full coverage of the anticipated budget shortfalls?","['$21,214', '$22,214', '$23,214', '$24,214']",?,MMMU_Finance_images/test\test_Finance_81_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Finance
test_Finance_82,The following figure shows plots of monthly rates of return on three stocks versus those of the market index. The beta and standard deviation of each stock is given beside the plot. <image 1>. Consider a portfolio with equal investments in each stock. What would be this portfolio's beta?,[],?,MMMU_Finance_images/test\test_Finance_82_image_1.png,['Diagrams'],?,Medium,open,Corporate Finance
test_Finance_83,"Without referring to the preprogrammed function on your financial calculator, use the basic formula for present value, along with the given opportunity cost, r, and the number of periods, n, to calculate the present value of $1 in case B shown in the following table. <image 1>",[],?,MMMU_Finance_images/test\test_Finance_83_image_1.png,['Tables'],?,Medium,open,Managerial Finance
test_Finance_84,"Nicholson Roofing Materials, Inc., is considering two mutually exclusive projects, each with an initial investment of $150,000. The company's board of directors has set a maximum 4-year payback requirement and has set its cost of capital at 9%. The cash inflows associated with the two projects are shown in the following table. <image 1> Derive the IRR of each project.","['A: 19.91%; B: 22.71%', 'A: 19.91%; B: 20.71%', 'A: 18.91%; B: 22.71%', 'A: 18.91%; B: 20.71%']",?,MMMU_Finance_images/test\test_Finance_84_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Finance
test_Finance_85,Consider the mixed streams of cash flows shown in the following table. <image 1>. Find the present value of stream A using a 15% discount rate.,"['$91,273', '$26,035', '$109,856', '$52,411']",?,MMMU_Finance_images/test\test_Finance_85_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Finance
test_Finance_86,"For case B in the following table: <image 1>. Calculate the present value of the annuity, assuming that it is an annuity due","['$419,549', '$93,822', '$3,386', '$33,696', '$850,597']",?,MMMU_Finance_images/test\test_Finance_86_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Finance
test_Finance_87,Here are forecasts for next year for two stocks: <image 1> What are the dividend payout ratios for each firm?,"['Stock A: 0.5; Stock B: 0.667', 'Stock A: 0.4; Stock B: 0.5', 'Stock A: 0.778; Stock B: 0.667', 'Stock A: 0.5; Stock B: 0.133']",?,MMMU_Finance_images/test\test_Finance_87_image_1.png,['Tables'],?,Easy,multiple-choice,Corporate Finance
test_Finance_88,"For case A shown in the following table, determine the amount of the equal, annual, end-of-year deposits necessary to accumulate the given sum at the end of the specified period, assuming the stated annual interest rate. <image 1>","['$2,623', '$790', '$1,482', '$2,439']",?,MMMU_Finance_images/test\test_Finance_88_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Finance
test_Finance_89,Here are inflation rates and U.S. stock market and Treasury bill returns between 1929 and 1933: <image 1>. What was the average real return from 1929 to 1933?,"['-3.82%', '-4.82%', '-5.82%', '-6.82%']",?,MMMU_Finance_images/test\test_Finance_89_image_1.png,['Tables'],?,Hard,multiple-choice,Corporate Finance
test_Finance_90,Joyce Cheung has compiled some of her personal financial data to determine her liquidity position. The data are as follows. <image 1> Calculate Joyce's liquidity ratio.,"['1.66', '2.02', '2.49', '2.83']",?,MMMU_Finance_images/test\test_Finance_90_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Finance
test_Finance_91,"Calculate the value of bond C shown in the following table, all of which pay interest semiannually. <image 1>",[],?,MMMU_Finance_images/test\test_Finance_91_image_1.png,['Tables'],?,Medium,open,Managerial Finance
test_Finance_92,"For case A in the following table, find the future value at the end of the deposit period, assuming that interest is compounded continuously at the given nominal annual rate. <image 1>","['$7,003', '$1,197', '$4,040', '$1,631']",?,MMMU_Finance_images/test\test_Finance_92_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Finance
test_Finance_93,"Inventory management  Efficient Production Incorporation has annual sales of $5.8 million and a gross profit margin of 30%. Its end-of-quarter inventories are <image 1> Find the average quarterly inventory, and use it to calculate the firm's inventory turnover and the average age of inventory.","['inventory turnover is 2.69 and the average age of inventory is 135.8 days', 'inventory turnover is 5.38 and the average age of inventory is 67.9 days', 'inventory turnover is 7.42 and the average age of inventory is 49.2 days', 'inventory turnover is 9.46 and the average age of inventory is 40.5 days']",?,MMMU_Finance_images/test\test_Finance_93_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Finance
test_Finance_94,Find the present value of the stream B of cash flows shown in the following table. Assume that the firm's opportunity cost is 12%. <image 1>,"['$20,960', '$26,035', '$11,806', '$52,411']",?,MMMU_Finance_images/test\test_Finance_94_image_1.png,['Tables'],?,Hard,multiple-choice,Managerial Finance
test_Finance_95,"For case D shown in the following table, calculate the present value of the cash flow, discounting at the rate given and assuming that the cash flow is received at the end of the period noted. <image 1>",[],?,MMMU_Finance_images/test\test_Finance_95_image_1.png,['Tables'],?,Hard,open,Managerial Finance
test_Finance_96,"Ricky is considering purchasing an apartment costing $700,000. He will pay a 30% down payment and take out a mortgage for the remainder. Since he just got married and wants to save some money for future use, he will choose the plan with the lowest monthly payment. After visiting several banks, he received the following mortgage offers: <image 1> What are the monthly payments for plans offered by the four banks?","['Bank A: $3,113.99; Bank B: $2,117.53; Bank C: $1,586.40; Bank D: $5,313.99', 'Bank A: $3,502.92; Bank B: $2,117.53; Bank C: $2,586.40; Bank D: $3,313.99', 'Bank A: $3,502.92; Bank B: $2,717.53; Bank C: $2,586.40; Bank D: $3,313.99', 'Bank A: $3,502.92; Bank B: $2,717.53; Bank C: $2,586.40; Bank D: $3,313.99']",?,MMMU_Finance_images/test\test_Finance_96_image_1.png,['Tables'],?,Hard,multiple-choice,Managerial Finance
test_Finance_97,"Dozier Corporation is a fast-growing supplier of office products. Analysts project the following free cash flows (FCFs) during the next 3 years, after which FCF is expected to grow at a constant 7% rate. Dozier's weighted average cost of capital is WACC = 13%. <image 1> What is Dozier's terminal, or horizon, value? (Hint: Find the value of all free cash flows beyond Year 3 discounted back to Year 3.)",[],?,MMMU_Finance_images/test\test_Finance_97_image_1.png,['Tables'],?,Hard,open,Financial Management
test_Finance_98,"As financial manager of Corton Inc., you are investigating a possible acquisition of Denham. You have the basic data given in the following table. You estimate that investors expect a steady growth of about 6% in Denham's earnings and dividends. Under new management, this growth rate would be increased to 8% per year without the need for additional capital. <image 1> How would the cost of the cash offer change if the expected growth rate of Corton was not changed by the merger?","['Increase', 'Decrease', 'Remain the same', 'Cannot be determined']",?,MMMU_Finance_images/test\test_Finance_98_image_1.png,['Tables'],?,Medium,multiple-choice,Corporate Finance
test_Finance_99,"Consider the commodities and financial assets listed in Table 26.6. The risk-free interest rate is 6% a year, and the term structure is flat. <image 1>. Calculate the six-month futures price for Biotech stock index","['$0.47', '$2,940', '$58.58', '$144.4']",?,MMMU_Finance_images/test\test_Finance_99_image_1.png,['Tables'],?,Medium,multiple-choice,Corporate Finance
test_Finance_100,Determine the cost for each of the following preferred stocks. <image 1>,"['A: 8%; B: 8.59%%; C: 12.54%; D: 12.21%; E: 8.05%', 'A: 6%; B: 7.59%%; C: 12.54%; D: 11.21%; E: 6.05%', 'A: 8%; B: 8.59%%; C: 11.54%; D: 12.21%; E: 8.05%', 'A: 6%; B: 7.59%%; C: 11.54%; D: 11.21%; E: 6.05%']",?,MMMU_Finance_images/test\test_Finance_100_image_1.png,"['Tables', 'Screenshots']",?,Hard,multiple-choice,Managerial Finance
test_Finance_101,Machines A and B are mutually exclusive and are expected to produce the following real cash flows: <image 1> The real opportunity cost of capital is 10%. Calculate the NPV of each machine.,"['Machine A: $70 thousands; Machine B: $130 thousands', 'Machine A: $70 thousands; Machine B: $180 thousands', 'Machine A: $100 thousands; Machine B: $130 thousands', 'Machine A: $100 thousands; Machine B: $180 thousands']",?,MMMU_Finance_images/test\test_Finance_101_image_1.png,['Tables'],?,Medium,multiple-choice,Corporate Finance
test_Finance_102,Webster Company has compiled the information shown in the following table. <image 1> Calculate the weighted average cost of capital using book value weights.,"['7.26%', '8.26%', '9.26%', '10.26%']",?,MMMU_Finance_images/test\test_Finance_102_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Finance
test_Finance_103,"For case D in the following table, find the future value at the end of the deposit period, assuming that interest is compounded continuously at the given nominal annual rate. <image 1>","['$7,003', '$1,197', '$4,040', '$1,631']",?,MMMU_Finance_images/test\test_Finance_103_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Finance
test_Finance_104,Nero Violins has the following capital structure: <image 1>. What is the firm's asset beta? (Hint: What is the beta of a portfolio of all the firm's securities?),[],?,MMMU_Finance_images/test\test_Finance_104_image_1.png,['Tables'],?,Medium,open,Corporate Finance
test_Finance_105,"Suppose that National Waferonics has before it a proposal for a four-year financial lease of a Waferooney machine. The firm constructs a table like Table 25.2. The bottom line of its table shows the lease cash flows: <image 1>. These flows reflect the cost of the machine, depreciation tax shields, and the after-tax lease payments. Ignore salvage value. Assume the firm could borrow at 10% and faces a 21% marginal tax rate. What is the value of the lease?","['$2,786.87', '$3,879,98', '$4,083.64', '$5,987.29']",?,MMMU_Finance_images/test\test_Finance_105_image_1.png,['Tables'],?,Medium,multiple-choice,Corporate Finance
test_Finance_106,"Ratio proficiency  McDougal Printing, Inc., had sales totaling $40,000,000 in fiscal year 2015. Some ratios for the company are listed below. Use this information to determine the dollar values of various income statement and balance sheet accounts as requested. <image 1> Calculate values for the cost of goods sold.","['$14,000,000', '$8,000,000', '$32,000,000', '$18,000,000']",?,MMMU_Finance_images/test\test_Finance_106_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Finance
test_Finance_107,<image 1>Which one of the following portfolios cannot lie on the efficient frontier as described by Markowitz?,"['Portfolio W', 'Portfolio X', 'Portfolio Y', 'Portfolio Z']",?,MMMU_Finance_images/test\test_Finance_107_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Marketing
test_Finance_108,"For case E in the following table: <image 1>. Calculate the present value of the annuity, assuming that it is an annuity due","['$419,549', '$93,822', '$3,386', '$33,696', '$850,597']",?,MMMU_Finance_images/test\test_Finance_108_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Finance
test_Finance_109,Probabilities for three states of the economy and probabilities for the returns on a particular stock in each state are shown in the table below. <image 1> What is the probability that economy will be neutral and the stock will experience poor performance?,"['20%', '18%', '15%', '10%']",?,MMMU_Finance_images/test\test_Finance_109_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Marketing
test_Finance_110," Suppose that there are just three types of investors with the following tax rates: <image 1>. Individuals invest a total of $80 billion in stock and corporations invest $10 billion. The remaining stock is held by the institutions. All three groups simply seek to maximize their after-tax income. These investors can choose from three types of stock offering the following pretax payouts per share: <image 2>. These payoffs are expected to persist in perpetuity. The low-payout stocks have a total market value of $100 billion, the medium-payout stocks have a value of $50 billion, and the highpayout stocks have a value of $120 billion. Suppose that this marginal group of investors requires a 12% after-tax return. What are the prices of the low-, medium-, and high-payout stocks?","['Low-payout stock: $166.67; Medium-payout stock: $83.33; High-payout stock: $300', 'Low-payout stock: $166.67; Medium-payout stock: $83.33; High-payout stock: $250', 'Low-payout stock: $234.38; Medium-payout stock: $117.19; High-payout stock: $351.56', 'Low-payout stock: $234.38; Medium-payout stock: $117.19; High-payout stock: $421.88']",?,MMMU_Finance_images/test\test_Finance_110_image_1.png;MMMU_Finance_images/test\test_Finance_110_image_2.png,['Tables'],?,Hard,multiple-choice,Corporate Finance
test_Finance_111,"Dozier Corporation is a fast-growing supplier of office products. Analysts project the following free cash flows (FCFs) during the next 3 years, after which FCF is expected to grow at a constant 7% rate. Dozier's weighted average cost of capital is WACC = 13%. <image 1> Suppose Dozier has $10 million in marketable securities, $100 million in debt, and 10 million shares of stock. What is the intrinsic price per share?",[],?,MMMU_Finance_images/test\test_Finance_111_image_1.png,['Tables'],?,Medium,open,Financial Management
test_Finance_112,"Here are forecasts for next year for two stocks: <image 1> If investors require a return of 15% on each stock, what are their values?","['Stock A: $11.11; Stock B: $8.55', 'Stock A: $13.33; Stock B: $8.55', 'Stock A: $11.11; Stock B: $10', 'Stock A: $13.33; Stock B: $10']",?,MMMU_Finance_images/test\test_Finance_112_image_1.png,['Tables'],?,Medium,multiple-choice,Corporate Finance
test_Finance_113,Using the following data in answering CFA problem. <image 1> The variable (A) in the utility formula represents the ____.,"[""investors' return requirement"", ""investors' aversion to risk"", 'certainty equivalent rate of the portfolio', 'preference for one unit of return per four units of risk']",?,MMMU_Finance_images/test\test_Finance_113_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Marketing
test_Finance_114,"Here are key financial data for House of Herring Inc.: <image 1>. Suppose that, instead of canceling the dividend, the company increases dividends to $5.50 per share and then issues new shares to recoup the extra cash paid out as dividends. What happens to the with- and ex-dividend share prices? How many shares will need to be issued? Again, assume investors learn nothing from the announcement about House of Herring's prospects","['stock price on with-dividend date: $120; stock price on ex-dividend date: $114.50; number of shares: 201, 905', 'stock price on with-dividend date: $130; stock price on ex-dividend date: $124.50; number of shares: 201, 905', 'stock price on with-dividend date: $120; stock price on ex-dividend date: $114.50; number of shares: 883, 534', 'stock price on with-dividend date: $130; stock price on ex-dividend date: $124.50; number of shares: 883, 534']",?,MMMU_Finance_images/test\test_Finance_114_image_1.png,['Tables'],?,Easy,multiple-choice,Corporate Finance
test_Finance_115,"For case B in the following table, find the future value at the end of the deposit period, assuming that interest is compounded continuously at the given nominal annual rate. <image 1>","['$7,003', '$1,197', '$4,040', '$1,631']",?,MMMU_Finance_images/test\test_Finance_115_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Finance
test_Finance_116,Nero Violins has the following capital structure: <image 1>. Assume that the CAPM is correct. What discount rate should Nero set for investments that expand the scale of its operations without changing its asset beta? Assume a risk-free interest rate of 5% and a market risk premium of 6%. Ignore taxes.,[],?,MMMU_Finance_images/test\test_Finance_116_image_1.png,['Tables'],?,Hard,open,Corporate Finance
test_Finance_117,IRR rule Plot the NPVs for the following projects for discount rates from 0% to 30%: <image 1> One of the projects has two IRRs. Which is this project and what are the IRRs?,"['Project A; 10% and 20%', 'Project B; 7% and 21%', 'Project C; 13% and 20%', 'Project D; 6% and 15%']",?,MMMU_Finance_images/test\test_Finance_117_image_1.png,['Tables'],?,Medium,multiple-choice,Corporate Finance
test_Finance_118, Consider a three-factor APT model. The factors and associated risk premiums are <image 1>. Calculate expected rates of return on the following stock: A pure-play energy stock with high exposure to the energy factor (b = 2) but zero exposure to the other two factors. The risk-free interest rate is 7%.,"['5%', '7%', '13%', '15.5%']",?,MMMU_Finance_images/test\test_Finance_118_image_1.png,['Tables'],?,Medium,multiple-choice,Corporate Finance
test_Finance_119,The following table shows estimates of the risk of two well-known Canadian stocks: <image 1>. What proportion of each stock's risk was specific risk?,"['Sun Life Financial: 0.88; Loblaw: 0.94', 'Sun Life Financial: 0.88; Loblaw: 0.06', 'Sun Life Financial: 0.12; Loblaw: 0.94', 'Sun Life Financial: 0.12; Loblaw: 0.06']",?,MMMU_Finance_images/test\test_Finance_119_image_1.png,['Tables'],?,Easy,multiple-choice,Corporate Finance
test_Finance_120,"Without referring to the preprogrammed function on your financial calculator, use the basic formula for future value along with the given interest rate, r, and the number of periods, n, to calculate the future value ($) of $1 in case C shown in the following table: <image 1>",[],?,MMMU_Finance_images/test\test_Finance_120_image_1.png,['Tables'],?,Medium,open,Managerial Finance
test_Finance_121,"A project has the following forecasted cash flows: <image 1>. The estimated project beta is 1.5. The market return rm is 16%, and the risk-free rate $r_f$ is 7%. What is the ratio of the certainty-equivalent cash flow to the expected cash flow in year 3?",[],?,MMMU_Finance_images/test\test_Finance_121_image_1.png,['Tables'],?,Medium,open,Corporate Finance
test_Finance_122,"The following table shows risk and return measures for two portfolios. <image 1> When plotting portfolio R on the preceding table relative to the SMl, portfolio R lies:","['On the SML', 'Below the SML', 'Above the SML', 'Insufficient data given']",?,MMMU_Finance_images/test\test_Finance_122_image_1.png,['Tables'],?,Hard,multiple-choice,Financial Marketing
test_Finance_123,"For case F in the following table, calculate the future value ($) of the single cash flow deposited today at the end of the deposit period if the interest is compounded annually at the rate specified. <image 1>",[],?,MMMU_Finance_images/test\test_Finance_123_image_1.png,['Tables'],?,Hard,open,Managerial Finance
test_Finance_124,"It is the year 2021 and Pork Barrels Inc. is considering construction of a new barrel plant in Spain. The forecasted cash flows in millions of euros are as follows: <image 1> The spot exchange rate is $1.2 = $\EUR$1. The interest rate in the United States is 8%, and the euro interest rate is 6%. You can assume that pork barrel production is effectively risk-free. What is the NPV of the cash flows from the project if the company hedges against exchange rate changes?","['11.49 million', '12.49 million', '13.49 million', '14.49 million']",?,MMMU_Finance_images/test\test_Finance_124_image_1.png,['Tables'],?,Hard,multiple-choice,Corporate Finance
test_Finance_125,"The Edelman Gem Company, a small jewelry manufacturer, has been successful and has enjoyed a good growth trend. Now Edelman is planning to go public with an issue of common stock, and it faces the problem of setting an appropriate price for the stock. The company and its investment banks believe that the proper procedure is to select several similar firms with publicly traded common stock and to make relevant comparisons. Several jewelry manufacturers are reasonably similar to Edelman with respect to product mix, asset composition, and debt/equity proportions. Of these companies, Kennedy Jewelers and Strasburg Fashions are most similar. When analyzing the following data, assume that 2005 and 2010 were reasonably 'normal' years for all three companies -- that is, these years were neither especially good nor especially bad in terms of sales, earnings, and dividends. At the time of the analysis, rRF was 8% and RPM was 4%. Kennedy is listed on the AMEX and Strasburg on the NYSE, while Edelman will be traded in the Nasdaq market. <image 1> Now determine a range of values for Edelman's stock price, with 400,000 shares outstanding, by applying Kennedy's and Strasburg's P/E ratios, price/dividends ratios, and price/book value ratios to your data for Edelman. For example, one possible price for Edelman's stock is (P/E Kennedy)(EPS Edelman) = 8($3) = $24 per share. Similar calculations would produce a range of prices based on both Kennedy's and Strasburg's data. (Hint: Our range was $24 to $27.)","['Kennedy: 8; Strasburg: 9.67', 'Kennedy: 8; Strasburg: 8.67', 'Kennedy: 9; Strasburg: 8.67', 'Kennedy: 9; Strasburg: 9.67']",?,MMMU_Finance_images/test\test_Finance_125_image_1.png,['Tables'],?,Hard,multiple-choice,Financial Management
